CustomerId,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15677062,France,6,127043.09,1,1,1,8247.0,0,7
15807768,Germany,1,103033.83,1,1,1,40321.87,0,7
15568044,France,7,0.0,2,1,1,6123.15,0,4
15771154,France,8,137732.23,2,1,1,133210.44,0,7
15700212,France,10,0.0,2,0,0,122953.0,1,3
15687913,Germany,7,93244.42,1,0,1,199805.63,0,4
15608956,France,1,0.0,1,0,0,41590.4,0,7
15604832,France,7,0.0,1,1,1,130224.73,0,6
15751208,Spain,8,78707.16,1,1,1,99398.36,0,7
15594786,Germany,7,111565.91,1,1,1,121073.23,0,9
15654341,France,8,101116.06,1,1,0,196395.05,0,4
15628008,Spain,6,98759.89,1,0,0,112202.64,0,9
15757811,Spain,9,137453.43,1,0,1,110932.24,1,8
15670943,Germany,9,182275.23,2,1,0,190631.23,0,9
15568748,Germany,6,99564.22,1,1,1,108872.45,1,7
15799156,Spain,8,0.0,2,0,0,79618.79,0,5
15740458,Spain,7,135095.47,1,1,0,143859.66,0,7
15656096,Spain,3,76554.06,1,1,1,184800.27,0,7
15742323,France,7,0.0,2,1,0,19823.02,0,4
15642162,Germany,1,123407.69,1,1,0,152541.89,1,6
15778897,France,1,0.0,2,1,1,133267.78,0,6
15757897,France,3,104258.8,1,1,1,428.23,0,8
15740283,France,1,0.0,2,0,0,152996.89,0,10
15642570,Spain,8,0.0,2,1,0,29062.25,0,7
15630617,Germany,6,140418.81,1,1,1,113033.73,1,8
15784097,Germany,1,118402.25,2,1,0,14288.93,0,7
15812071,France,6,93806.31,2,0,1,140068.77,0,8
15741032,France,5,0.0,1,0,1,117830.57,0,8
15684484,France,8,0.0,2,0,0,127587.22,0,4
15604551,France,3,0.0,2,1,0,90876.95,0,8
15800890,France,6,0.0,2,1,1,181204.5,0,5
15599074,Spain,6,136093.74,1,0,1,193408.43,0,3
15722212,France,8,0.0,2,0,0,28276.83,0,7
15573851,France,1,0.0,3,0,0,92220.12,1,8
15628600,Germany,1,141069.18,3,1,1,194257.11,0,9
15716431,France,10,191091.74,2,1,1,96170.38,0,9
15809736,France,2,0.0,1,1,1,177423.02,1,7
15724076,Spain,5,0.0,3,0,0,38941.44,1,9
15684801,France,1,93871.95,3,1,0,156878.42,1,7
15661723,Spain,4,137260.78,1,0,1,94433.08,1,7
15749401,France,9,0.0,3,1,1,75246.21,1,7
15631848,France,9,121508.28,1,1,1,146785.44,0,8
15808017,France,1,88293.13,2,1,1,24302.95,0,4
15568120,France,7,69609.85,1,1,1,72127.83,0,7
15649668,Germany,10,145750.45,2,1,1,96660.76,0,6
15782231,France,6,0.0,2,1,0,51454.06,0,4
15746986,Germany,4,97990.49,2,0,0,106691.02,0,10
15710397,France,4,0.0,2,1,0,147600.54,0,5
15760570,France,5,0.0,2,1,0,59249.83,0,5
15791550,France,4,87637.26,2,0,0,196111.35,0,7
15615473,France,2,0.0,2,0,0,198208.0,0,6
15574692,Spain,2,0.0,2,1,0,40721.24,1,7
15800440,Spain,1,152968.73,1,0,1,82970.69,0,6
15655961,Germany,1,131899.0,1,1,0,93302.29,0,8
15665766,Germany,9,133191.19,2,0,1,53289.49,0,7
15636069,Spain,7,155519.59,1,1,0,1843.24,0,6
15795954,France,2,172274.01,1,1,0,22374.97,0,8
15725664,France,8,107283.4,1,0,0,157442.75,0,5
15658548,Germany,6,144773.29,2,1,0,53217.3,0,6
15790717,Spain,7,0.0,2,1,0,160387.98,0,7
15751788,Spain,9,97408.03,1,1,1,175853.64,0,10
15642530,Germany,10,144090.42,1,1,0,140938.95,1,7
15732917,Germany,5,117837.43,1,1,0,104016.61,1,8
15731890,France,1,123971.16,1,0,1,172814.99,0,5
15691625,Germany,3,138306.34,1,1,0,106761.47,0,4
15796413,France,6,0.0,2,1,0,195325.74,0,9
15578648,Germany,6,59532.18,1,1,0,104253.56,0,4
15806967,France,7,0.0,1,1,1,77867.23,0,9
15727811,Germany,0,109493.62,1,0,0,188324.01,1,7
15716082,Spain,6,152685.4,1,0,0,183656.12,0,7
15646594,France,5,57568.94,1,1,1,61128.29,0,8
15701096,France,8,123863.64,1,1,0,144494.94,0,9
15669741,France,7,0.0,1,1,0,106472.34,0,9
15642004,France,1,0.0,2,0,1,16459.37,0,7
15658935,Germany,9,106937.05,2,1,0,138275.01,0,6
15659677,France,8,142382.03,1,1,1,62086.62,0,8
15703563,France,9,93017.47,2,1,0,191608.97,0,9
15626042,Spain,2,0.0,2,1,1,93255.85,0,7
15677369,Germany,4,58629.97,1,0,0,182038.6,0,5
15621629,Germany,8,81844.91,2,1,1,35908.46,0,9
15811762,Germany,6,115988.86,1,1,0,57553.98,1,5
15681342,France,1,103015.12,2,1,1,139094.12,0,6
15653448,France,7,0.0,2,1,1,65219.85,0,8
15781987,France,9,112494.99,1,1,1,32231.6,0,6
15750970,Spain,1,99004.24,1,1,1,152845.99,0,4
15717164,Spain,6,102238.01,2,1,1,194010.12,0,3
15643361,Germany,8,139959.55,2,1,1,189875.83,0,3
15782941,France,2,0.0,2,1,1,91957.39,0,5
15680918,Spain,8,117300.02,1,1,0,139410.08,0,6
15734491,Spain,4,0.0,2,1,1,3173.31,0,7
15716491,Spain,4,93656.95,1,0,1,141400.51,1,7
15760550,Spain,7,143637.58,2,0,1,174227.66,0,8
15800583,Spain,8,0.0,1,0,0,102806.6,0,6
15738487,France,3,0.0,2,1,0,4989.33,0,7
15628123,France,5,118890.81,1,0,1,145157.97,0,6
15782089,France,6,0.0,1,1,0,58458.26,0,7
15807525,France,2,0.0,2,1,0,33879.26,1,3
15652883,Germany,10,124576.65,2,1,0,148584.61,0,3
15713854,France,6,0.0,2,1,0,110142.34,0,4
15574352,France,4,161256.53,1,1,1,140071.57,0,10
15605622,Spain,4,0.0,2,1,1,179436.6,0,10
15665222,Spain,8,121161.57,1,1,0,48988.28,0,6
15583364,France,6,111871.93,1,0,0,112132.86,0,3
15806922,Spain,4,126605.14,1,1,1,166694.93,0,7
15760216,France,10,0.0,1,1,0,184474.72,1,8
15590241,Spain,9,112822.26,1,0,0,150401.53,1,8
15787322,France,6,0.0,1,1,1,25571.37,0,9
15602010,Germany,5,103909.86,1,1,0,60083.11,1,10
15773792,France,4,133950.37,1,1,1,48725.68,1,7
15807294,Spain,2,88243.29,2,1,1,96658.26,0,6
15635141,Germany,8,118210.42,2,0,0,60192.14,1,5
15727350,France,8,113143.12,1,0,0,3363.36,0,4
15815364,Spain,2,0.0,2,1,1,117431.1,0,8
15724858,France,9,0.0,1,1,0,191212.63,1,7
15596914,Germany,2,112373.49,2,1,1,131167.98,0,6
15665374,Spain,5,0.0,2,0,0,63736.36,0,6
15672082,France,3,0.0,2,1,0,105986.01,0,5
15709368,France,6,0.0,2,1,1,109041.53,0,6
15717629,Germany,6,59972.26,2,0,1,148172.94,0,6
15698786,France,9,133102.92,1,1,0,27046.46,1,9
15601787,Germany,2,103711.56,1,0,1,192464.21,1,6
15584518,Germany,5,144895.05,2,1,1,34941.23,0,5
15799925,France,6,88541.57,2,1,1,131718.12,0,9
15694188,Spain,5,56580.95,2,0,1,45424.13,0,7
15711977,France,4,161533.0,1,1,0,100940.91,0,7
15716041,Spain,9,0.0,2,0,1,100862.36,0,6
15789557,Germany,7,129810.6,1,1,1,59259.44,0,9
15614230,France,3,0.0,2,1,1,61230.83,0,2
15611191,Germany,10,122453.97,2,1,1,52693.99,0,4
15665416,France,10,119096.55,1,0,1,116977.89,0,9
15619436,France,3,0.0,1,0,0,95740.37,0,7
15565706,Spain,1,0.0,1,1,1,83256.26,1,6
15729054,Germany,4,96106.83,1,1,1,79812.77,0,8
15593250,France,4,0.0,2,1,0,44904.26,0,6
15598097,France,9,0.0,2,1,0,26257.01,0,5
15646784,France,2,164003.05,2,1,1,60993.23,0,4
15767793,France,10,0.0,2,1,0,30498.7,0,9
15625929,France,7,159316.64,1,0,0,24780.13,0,8
15671256,France,1,211774.31,1,1,0,188574.12,1,10
15661412,France,8,175307.32,1,1,0,187051.23,0,8
15701121,France,5,110641.18,1,0,1,136507.69,1,4
15778481,France,1,118962.58,1,1,1,120819.58,0,9
15752846,France,7,0.0,2,1,1,22684.78,0,7
15579820,Spain,6,106687.76,1,1,0,173776.5,0,7
15777054,Germany,3,137479.13,1,1,0,25669.1,0,5
15644753,Spain,3,110929.96,1,1,1,30876.84,0,10
15801559,Germany,9,181461.48,3,1,1,187929.43,1,7
15693376,Spain,0,0.0,2,1,1,2920.63,1,8
15670066,Spain,6,0.0,2,1,1,116046.22,0,6
15662884,Germany,1,110597.76,1,0,1,160122.66,1,8
15594576,France,1,144875.71,1,0,0,187740.04,0,4
15799217,Germany,7,52436.2,1,1,0,161051.75,0,9
15757408,Spain,3,250898.09,3,0,1,81054.0,1,6
15716605,Germany,7,103099.17,2,1,0,173276.62,0,7
15744691,France,3,0.0,3,1,0,4733.94,0,8
15724955,France,3,0.0,2,0,0,141023.01,0,4
15810167,Spain,7,126273.95,1,0,1,91673.6,0,6
15672930,Spain,9,0.0,2,1,0,31921.95,0,8
15791191,France,2,103996.74,1,1,1,103159.11,0,6
15645569,Spain,7,123709.46,2,1,1,169654.57,0,8
15716926,France,10,101952.97,2,1,0,178153.65,0,9
15578835,Spain,1,133204.91,1,0,1,8270.06,0,7
15620372,Spain,3,0.0,2,0,0,48228.1,0,7
15618936,France,5,0.0,1,1,0,91624.11,1,7
15579787,France,4,0.0,2,1,0,155023.93,0,7
15726556,Germany,6,135067.52,2,0,0,131211.86,0,5
15801296,Germany,7,143258.85,2,1,0,192721.98,0,6
15656121,Germany,6,157791.07,2,0,0,177994.81,0,8
15619016,Germany,5,109019.65,2,1,1,33680.56,0,7
15810944,France,7,0.0,2,1,0,70760.69,0,5
15637599,Germany,4,123070.89,1,1,0,28461.29,1,4
15678725,France,8,0.0,2,0,1,130461.09,0,7
15640078,Germany,5,135134.99,1,1,0,173683.0,1,7
15772503,France,4,0.0,2,1,0,115115.32,0,8
15641595,Spain,4,97392.18,2,1,0,43956.83,0,7
15738835,Germany,7,101985.81,2,0,0,43801.27,0,10
15635459,Germany,3,106116.5,2,1,0,3674.71,0,7
15728505,France,1,100486.18,2,1,1,62678.53,0,5
15724719,France,7,139096.85,1,1,0,129890.94,0,5
15691952,France,10,106242.67,1,1,1,166678.28,0,7
15754112,Spain,7,0.0,2,1,1,41967.03,0,6
15720637,Germany,10,120530.34,1,1,0,166586.99,1,7
15808621,Germany,2,76190.48,2,1,1,149066.14,0,7
15752816,France,3,114590.58,1,0,0,75585.48,0,4
15654346,Germany,1,130463.55,2,1,1,37341.17,0,7
15744942,Spain,2,155828.22,1,0,1,108987.25,1,6
15676091,France,7,0.0,1,1,1,56650.47,0,4
15785980,Spain,6,121132.26,2,1,0,86460.28,0,5
15662397,France,5,176099.13,1,1,1,8404.73,0,6
15606097,Germany,7,104469.58,1,1,1,25165.36,1,7
15682435,France,4,143744.77,2,1,0,104076.51,0,5
15770548,Germany,3,139986.65,1,1,0,136846.75,0,3
15632185,France,1,82228.67,2,1,0,71359.78,0,7
15748597,Spain,5,99529.7,1,0,1,157230.06,1,10
15766810,Germany,2,92246.14,2,0,1,91346.03,0,7
15583090,Spain,8,0.0,2,1,0,46735.19,0,5
15707637,France,1,0.0,1,1,0,13228.93,1,8
15706904,France,6,113882.31,1,1,1,74564.41,0,8
15567063,Germany,6,106434.94,1,0,1,137995.66,1,8
15718216,Spain,3,0.0,1,1,0,72051.44,0,9
15582960,France,5,125827.43,1,0,1,145698.73,0,3
15623966,France,2,0.0,2,0,1,26389.92,0,5
15584580,France,6,161111.45,1,0,0,13946.66,0,3
15659092,France,5,0.0,2,1,0,191756.54,1,6
15617617,Spain,7,0.0,2,1,1,177519.39,0,9
15724127,France,4,141581.71,2,0,0,98309.27,0,9
15711716,France,1,131368.3,1,1,0,106918.67,1,5
15654673,France,6,173434.9,1,1,0,165580.93,1,6
15576683,Spain,9,0.0,1,1,0,125870.79,1,5
15789582,France,9,0.0,1,1,0,64593.07,0,5
15589449,France,3,0.0,3,1,1,94248.16,1,9
15768474,Spain,3,0.0,2,1,0,27244.35,0,8
15805676,Spain,4,151012.55,2,1,0,9770.97,0,4
15753874,France,10,143835.47,1,0,1,33326.71,0,7
15659031,France,8,126598.99,2,1,1,134407.93,0,6
15571689,France,5,0.0,2,1,1,27528.4,0,8
15724632,France,0,0.0,2,0,1,175262.49,0,4
15640106,France,7,124339.9,1,0,0,193309.58,0,6
15603203,France,6,0.0,2,1,0,1002.39,0,6
15591986,Germany,6,141078.37,1,0,0,34580.8,1,6
15652400,Spain,2,168883.08,1,0,1,18897.78,0,7
15710743,France,0,0.0,1,1,1,133831.37,1,6
15739514,France,9,0.0,2,1,1,93155.75,0,7
15644174,Germany,4,135096.05,1,1,1,186523.72,1,6
15631063,France,2,0.0,2,1,0,72945.32,0,7
15733602,Spain,2,0.0,2,0,1,130853.03,0,9
15690231,Spain,0,167026.61,2,1,1,192892.05,0,6
15719898,France,7,154872.08,2,1,1,32044.64,0,5
15585036,Spain,3,0.0,2,1,1,147012.22,0,7
15650670,Germany,2,105222.86,2,1,0,93795.86,0,5
15668775,France,3,130747.1,1,1,0,143829.54,0,8
15612087,France,2,106376.85,1,0,1,158264.62,0,7
15571302,Germany,5,94216.05,1,1,1,78695.68,0,4
15784676,France,6,125268.03,2,1,0,165082.25,0,5
15768530,Spain,4,0.0,2,1,1,135083.73,0,5
15776229,France,3,115282.3,1,0,0,23766.4,0,7
15694098,France,9,68332.96,1,1,1,144390.75,0,5
15798737,France,8,0.0,2,1,0,88659.44,0,6
15643439,France,10,0.0,2,0,1,25482.62,0,4
15752186,France,3,0.0,2,1,0,28137.03,0,5
15621021,Spain,1,0.0,2,1,0,8207.36,0,7
15679813,Spain,1,0.0,1,1,0,40357.39,0,8
15741275,France,7,71481.79,2,1,1,84421.34,0,6
15572021,Germany,8,80204.11,2,1,0,70223.22,0,9
15747927,France,4,155739.76,1,1,0,171552.02,0,8
15792922,Spain,9,130233.14,1,1,1,81861.1,0,6
15585734,Germany,9,137742.9,2,1,1,166957.82,0,9
15674620,Germany,8,77373.87,2,0,1,174873.09,0,7
15604020,Germany,4,105858.71,1,0,1,4395.45,0,9
15730137,France,0,88421.81,1,0,0,72350.47,0,6
15654859,Spain,2,131629.17,2,1,0,122109.58,1,6
15632345,France,4,0.0,2,1,0,44830.71,0,8
15756125,Spain,5,140856.16,2,1,0,158735.1,0,8
15801832,Germany,1,117691.0,1,1,1,23135.65,1,7
15760568,Germany,5,142658.04,2,0,1,135337.11,0,5
15728043,Germany,7,138503.51,2,1,0,57215.85,0,6
15612139,France,0,83036.05,1,0,1,154990.58,1,9
15626322,Spain,9,127570.93,2,1,0,164756.81,0,7
15615444,Germany,8,123674.28,2,1,1,87985.2,0,7
15675585,Germany,0,97738.97,2,1,1,160523.33,0,2
15723008,France,1,102882.4,2,1,1,35633.15,1,8
15766734,France,5,0.0,1,1,0,95655.16,0,2
15678317,France,2,0.0,2,1,1,59563.49,0,6
15645248,France,0,0.0,2,1,1,130553.47,0,4
15694366,Germany,2,177640.09,1,0,1,47166.55,0,8
15715345,Spain,6,0.0,2,1,0,129740.11,0,8
15724863,Spain,4,91893.32,1,1,0,144870.28,1,2
15575391,France,3,0.0,2,1,1,38252.25,0,7
15750264,Germany,6,105128.85,2,1,1,62972.13,0,8
15662758,France,0,97925.11,1,1,0,85000.32,0,6
15724443,Germany,3,122084.63,1,0,1,82824.08,0,7
15795737,Spain,3,72664.0,2,1,1,107874.39,0,9
15672516,Germany,7,90373.28,2,1,0,179861.79,0,4
15604544,Germany,4,166082.15,2,0,1,44406.17,0,10
15746199,France,6,0.0,1,1,1,143585.29,1,5
15765457,Spain,1,100829.94,1,1,1,165008.97,0,8
15591130,Spain,6,0.0,2,0,1,94780.9,0,4
15691875,Germany,5,114491.82,1,1,0,99689.48,0,10
15773639,Germany,4,98270.34,1,1,0,133617.43,0,8
15803633,France,1,0.0,2,0,0,82106.19,0,7
15634359,Germany,5,98635.77,1,1,0,199970.74,0,6
15638871,France,6,80926.02,2,1,1,55829.25,0,6
15709412,Spain,6,0.0,2,0,1,63908.86,0,9
15691808,France,7,134919.85,1,1,0,194691.95,0,6
15720644,France,6,0.0,2,1,0,103603.65,0,9
15618363,Germany,9,82916.48,1,1,1,84133.48,0,7
15611947,France,3,83074.0,1,1,0,132673.22,0,5
15644692,France,8,0.0,1,1,1,66408.01,1,4
15762091,Germany,6,139129.92,1,1,1,63747.51,0,6
15751491,Germany,3,117206.3,1,1,0,42840.18,1,3
15794122,France,3,0.0,2,1,1,62700.08,0,8
15761783,France,6,0.0,1,1,1,167621.18,0,5
15769312,Spain,10,0.0,2,1,1,185094.48,0,5
15575146,Germany,8,117808.74,2,1,1,67311.12,0,3
15575417,Germany,7,143452.74,2,1,1,17294.12,0,10
15809999,France,3,150300.65,2,1,0,71672.86,0,7
15733447,France,1,124662.54,1,1,1,65390.46,1,5
15645571,Spain,4,0.0,2,0,1,146504.35,0,5
15672357,Spain,7,0.0,2,1,0,181605.85,0,6
15692577,Germany,10,83727.68,1,1,0,45418.12,0,7
15698442,Spain,3,122964.88,1,1,1,138231.7,0,8
15660429,Spain,2,156371.61,2,0,1,156774.94,1,7
15788683,Germany,10,129417.82,1,1,0,153727.32,0,5
15716420,Spain,5,170288.38,1,1,1,59601.15,0,6
15724691,France,1,0.0,2,1,1,195052.12,0,7
15722473,France,3,0.0,2,1,0,55772.04,0,8
15801431,Spain,9,101198.01,1,1,1,49732.9,0,7
15804052,Spain,6,0.0,2,1,1,134188.11,0,7
15812878,Germany,2,99806.85,1,0,1,36976.52,0,9
15726774,France,3,106250.72,1,0,0,39546.32,0,5
15719017,France,8,0.0,2,1,1,16245.25,0,7
15684769,France,10,129431.36,1,0,1,21343.74,0,4
15655252,Germany,10,79857.64,1,1,1,78088.17,0,8
15613319,France,0,0.0,1,0,0,175544.02,0,9
15687959,Spain,4,0.0,1,1,1,94862.93,0,5
15686974,France,4,0.0,1,0,1,30165.06,1,8
15590344,Germany,3,151691.44,2,1,1,172810.51,0,7
15683363,Spain,1,0.0,1,0,1,108419.41,0,4
15765518,France,2,105229.53,1,1,0,34967.75,1,6
15762902,France,7,0.0,2,0,1,22974.01,0,6
15621768,Spain,6,112994.65,1,0,0,198398.68,0,7
15706071,Germany,0,127631.62,1,0,1,22197.8,1,4
15649793,France,7,0.0,2,0,0,187638.34,0,7
15759717,Spain,7,0.0,2,1,0,19458.75,0,8
15694644,Spain,6,0.0,1,1,1,81250.79,0,3
15711687,France,4,108128.52,1,0,1,56784.11,0,2
15636731,Germany,1,101609.01,2,1,1,447.73,0,8
15781678,Spain,4,55732.92,2,1,1,103792.53,0,3
15642912,France,2,125682.79,1,0,0,57762.0,0,6
15633834,Germany,3,99705.69,2,0,0,146723.72,0,7
15598700,Spain,5,0.0,2,0,1,157888.5,0,7
15754526,Germany,6,147137.74,1,1,1,33687.9,0,7
15694829,Germany,7,175454.0,1,0,1,77349.92,0,7
15780805,France,2,0.0,2,1,0,98621.04,1,5
15814209,France,1,118870.92,1,1,0,101704.19,0,9
15578980,Spain,3,0.0,2,1,1,58685.59,0,4
15693771,Spain,8,95922.9,1,1,0,84782.42,1,6
15743673,Spain,2,113873.22,1,1,1,85129.77,1,5
15609160,France,1,0.0,2,0,0,31635.99,0,5
15715951,France,2,100238.35,1,0,0,86797.41,0,5
15630349,Spain,5,0.0,2,1,0,117832.39,0,4
15662426,Spain,1,0.0,1,0,1,91167.19,1,6
15606310,France,5,149105.08,1,0,1,162683.06,0,10
15732563,Germany,7,99046.31,2,1,1,56053.06,0,8
15649379,France,3,0.0,2,1,1,187980.21,0,10
15745354,Spain,4,0.0,2,1,0,125696.26,0,6
15662908,Germany,7,125903.22,2,1,1,127068.92,0,9
15775741,France,9,0.0,2,1,1,125062.02,0,6
15771750,Germany,10,122314.39,1,1,0,9181.66,0,6
15655658,France,2,0.0,2,1,1,32301.88,0,7
15757628,France,10,112896.86,1,1,1,121402.53,0,5
15771059,Germany,2,148200.72,1,0,0,194584.48,0,8
15759290,Spain,9,0.0,2,1,0,13133.88,0,6
15775490,France,5,110570.78,2,1,0,195906.59,0,7
15652320,France,5,0.0,2,0,0,100727.68,0,5
15709256,France,9,0.0,2,1,1,164864.67,0,10
15679611,Spain,2,130404.92,1,0,0,34548.74,0,8
15587978,Germany,6,170057.62,1,0,1,54398.56,0,3
15570414,Spain,4,115251.64,1,0,0,136435.75,0,6
15584271,France,5,0.0,1,1,1,137273.97,0,6
15812616,France,10,0.0,1,1,0,82967.97,1,7
15788535,Spain,5,0.0,1,1,0,128046.98,0,5
15664504,France,7,0.0,2,1,1,88878.15,0,2
15697879,France,3,156660.72,2,1,0,45742.42,0,7
15790067,Spain,3,151914.93,1,0,0,56459.45,0,6
15654229,Spain,1,0.0,2,0,1,30117.44,0,7
15695872,France,1,89571.59,1,1,1,177613.19,0,7
15658057,Spain,8,0.0,3,1,0,66926.83,1,9
15712813,Germany,3,150805.17,3,0,1,25333.03,1,4
15694677,France,1,0.0,2,1,1,141841.31,0,8
15812241,Germany,7,127197.14,1,1,0,51565.98,1,3
15780654,Germany,3,100488.92,2,0,1,36446.74,0,6
15744127,France,2,0.0,2,1,0,3939.87,0,6
15742369,Spain,5,0.0,2,1,1,20346.69,0,7
15729557,Germany,5,119984.07,1,1,0,191535.11,1,10
15776156,France,4,121325.84,1,1,1,164223.7,1,4
15705739,Germany,5,159904.79,1,1,0,148811.14,0,8
15807045,Germany,3,103457.76,1,0,0,1114.12,0,10
15694506,Germany,0,107884.81,2,1,1,183487.98,0,6
15598266,France,9,0.0,1,1,1,149602.54,0,6
15690898,France,8,161889.79,1,0,0,75562.47,0,7
15711181,France,4,0.0,2,0,1,182076.97,0,5
15708265,Spain,10,159203.71,1,1,1,102517.83,1,5
15710365,France,0,104129.24,2,1,0,181794.86,1,6
15715597,France,1,97234.58,1,1,0,188997.08,0,7
15774491,France,6,0.0,2,0,0,48131.92,0,3
15637131,France,9,0.0,2,1,0,30529.88,0,10
15680001,France,7,111835.94,2,1,0,124389.61,0,5
15737452,Germany,1,132602.88,1,1,0,5097.67,1,6
15791040,Spain,1,79954.61,2,1,1,30484.19,0,9
15578977,France,9,0.0,2,1,0,144517.19,0,9
15602084,France,5,124626.07,1,1,1,78004.5,0,7
15719561,France,5,0.0,3,0,0,60686.4,0,9
15786852,Germany,2,158651.29,2,1,1,179445.28,0,5
15787151,France,7,0.0,2,1,1,198969.78,0,6
15711901,France,2,109162.82,1,1,1,126145.08,0,4
15722404,France,3,0.0,2,1,1,127939.19,0,3
15778149,Spain,9,0.0,2,1,0,110440.5,1,4
15806926,France,2,97440.02,2,1,1,139816.1,0,6
15603481,Spain,4,0.0,2,1,1,58442.25,0,7
15758836,Spain,3,54098.18,2,0,1,54478.52,0,7
15596713,France,7,165896.22,2,1,1,66977.68,0,9
15660878,France,1,126076.24,2,1,1,34436.83,0,7
15586870,France,4,193125.85,1,1,1,152665.85,0,6
15643574,France,8,0.0,2,1,0,178373.43,0,7
15745827,France,3,132005.77,1,1,0,142940.39,0,6
15738224,France,6,99162.29,1,1,0,128384.11,0,5
15766374,Germany,4,119624.6,2,1,1,195978.86,0,6
15689598,France,6,0.0,1,1,1,93917.68,1,8
15807993,Germany,0,110148.49,1,1,0,5790.9,1,5
15590177,France,1,133866.22,1,0,1,139049.24,0,8
15631310,France,3,0.0,1,1,1,91406.62,0,4
15603246,France,2,170241.7,2,1,1,165407.96,0,4
15679531,France,5,134954.53,1,1,1,151954.39,0,6
15736534,Germany,0,181656.51,1,1,1,107667.91,0,8
15779913,France,5,130231.8,2,1,1,192427.16,0,5
15595388,France,10,0.0,2,1,1,124071.71,0,5
15628950,Germany,6,104013.79,1,1,0,114774.35,0,4
15747000,France,3,0.0,2,1,1,19645.65,0,5
15697801,Germany,1,74129.18,2,1,1,62199.78,1,6
15697691,France,6,0.0,1,1,1,100507.81,0,4
15709252,Germany,10,105173.99,1,0,1,29835.37,1,6
15797710,Germany,4,98955.87,1,0,1,131712.51,0,6
15566030,Germany,5,80542.81,1,0,0,88729.22,1,4
15684042,Germany,2,40105.51,2,0,1,53512.16,0,6
15686060,Germany,9,111677.88,1,1,0,178827.3,1,7
15608328,Spain,6,0.0,2,0,0,101491.23,0,8
15704651,France,1,0.0,2,0,0,121551.93,0,4
15706185,Germany,5,140187.1,2,1,1,174311.3,0,5
15799468,France,3,96127.27,1,0,0,30972.06,0,5
15695097,Germany,0,100954.88,2,0,0,134175.15,0,5
15701946,France,4,124314.45,1,0,0,97782.92,0,8
15624471,France,6,0.0,2,1,0,109291.22,0,10
15640521,Germany,3,144962.74,1,1,0,58844.84,1,5
15613923,Spain,4,170172.9,1,0,1,100236.02,0,5
15670914,France,2,0.0,2,1,0,180698.32,0,8
15629094,France,1,156948.41,1,1,1,149912.28,1,4
15803681,France,4,0.0,2,1,1,181208.47,0,9
15746127,France,2,0.0,2,1,0,36099.7,0,5
15688880,Germany,10,102980.44,1,1,0,1285.81,1,7
15714240,Spain,5,0.0,2,0,0,151425.82,0,7
15752467,Spain,3,0.0,2,1,1,77047.78,0,8
15598046,France,5,139562.05,2,1,0,61636.22,0,7
15568326,France,2,0.0,2,1,0,149665.65,0,6
15781619,France,1,0.0,1,1,0,134964.85,1,9
15571586,Spain,3,159035.45,1,1,0,2705.31,1,4
15698572,Spain,1,0.0,1,1,0,43134.58,0,6
15668669,France,5,97665.61,1,1,0,118372.55,1,2
15588695,Spain,6,0.0,1,1,1,44323.22,1,10
15621210,Germany,9,123444.72,1,1,1,31368.08,1,5
15648858,France,1,85225.21,1,0,1,64511.44,0,7
15670343,Spain,6,0.0,2,0,0,72306.07,0,5
15746704,Spain,9,136808.53,2,1,1,106642.97,0,6
15623053,Spain,2,123177.01,1,1,0,148309.98,0,3
15710408,Spain,3,0.0,2,1,1,4525.4,0,5
15619935,Spain,9,126224.87,1,1,1,4423.63,0,9
15602845,Germany,2,152102.18,2,1,0,181879.56,0,3
15735719,France,9,0.0,2,1,1,70607.1,0,9
15749103,Germany,4,118907.6,1,0,1,47777.15,1,6
15729515,France,1,148795.17,2,1,1,195681.43,0,9
15575694,Spain,7,91091.06,2,1,0,71133.12,0,8
15802909,Germany,3,139603.22,1,1,1,86383.61,0,7
15591607,France,9,101827.07,1,1,0,167256.35,0,9
15670481,France,9,122550.05,2,0,1,137835.82,0,7
15638610,Germany,5,117325.54,1,1,0,155799.86,1,6
15775562,France,5,0.0,2,1,0,126962.41,0,4
15573854,France,5,0.0,2,0,1,38652.96,0,8
15749114,Spain,3,0.0,2,1,1,19515.48,0,6
15619130,Germany,5,113291.05,2,1,1,132467.54,0,8
15783030,France,7,0.0,1,1,0,72852.74,1,7
15780746,France,4,0.0,2,1,1,191313.7,0,7
15625247,France,1,0.0,1,0,0,114448.13,0,9
15736778,Germany,1,72948.58,2,1,1,17355.36,0,9
15632665,France,2,0.0,1,0,1,127804.66,1,10
15665376,Germany,3,166518.63,2,1,0,147930.46,0,6
15748595,France,1,77556.79,2,1,1,122998.26,0,7
15627000,France,0,0.0,2,1,0,62232.6,0,6
15604130,Spain,6,142319.03,1,0,0,100183.05,0,6
15742126,Germany,7,132767.66,2,1,1,59115.77,0,7
15730579,France,5,169445.4,1,1,1,186335.07,0,10
15791988,France,4,0.0,2,1,1,11426.7,0,7
15687491,Germany,9,101207.75,1,0,0,88211.12,1,9
15654851,France,2,92911.52,1,0,1,85495.24,0,8
15601594,France,6,144237.91,4,1,0,157143.61,1,7
15632263,Spain,5,120355.0,1,1,0,137793.35,0,5
15740428,France,1,0.0,2,0,0,92131.54,0,4
